2025-04-08 19:35:28,384 - Threat Detected: {'timestamp': 1744121128.3709037, 'source_ip': '192.168.1.238', 'dest_ip': '10.0.0.186', 'packet_size': 1139, 'protocol': 0, 'flag': 1, 'payload': 0.9665912430315104}
2025-04-08 19:41:31,545 - Threat Detected: {'timestamp': 1744121491.5320592, 'source_ip': '192.168.1.225', 'dest_ip': '10.0.0.11', 'packet_size': 1027, 'protocol': 1, 'flag': 0, 'payload': 0.8575228634427247}
2025-04-08 19:41:33,063 - Threat Detected: {'timestamp': 1744121493.0498588, 'source_ip': '192.168.1.29', 'dest_ip': '10.0.0.163', 'packet_size': 999, 'protocol': 1, 'flag': 1, 'payload': 0.8784074124738848}
2025-04-08 19:41:33,693 - Threat Detected: {'timestamp': 1744121493.6801453, 'source_ip': '192.168.1.24', 'dest_ip': '10.0.0.52', 'packet_size': 738, 'protocol': 0, 'flag': 1, 'payload': 0.6835741451406143}
2025-04-08 19:41:34,207 - Threat Detected: {'timestamp': 1744121494.1949642, 'source_ip': '192.168.1.121', 'dest_ip': '10.0.0.236', 'packet_size': 356, 'protocol': 0, 'flag': 1, 'payload': 0.5853057120870052}
2025-04-08 19:41:34,624 - Threat Detected: {'timestamp': 1744121494.6117063, 'source_ip': '192.168.1.195', 'dest_ip': '10.0.0.145', 'packet_size': 516, 'protocol': 0, 'flag': 1, 'payload': 0.6771760030945714}
2025-04-08 19:41:35,138 - Threat Detected: {'timestamp': 1744121495.1259508, 'source_ip': '192.168.1.58', 'dest_ip': '10.0.0.52', 'packet_size': 1412, 'protocol': 0, 'flag': 0, 'payload': 0.7270934167100783}
2025-04-08 19:41:36,180 - Threat Detected: {'timestamp': 1744121496.1627405, 'source_ip': '192.168.1.34', 'dest_ip': '10.0.0.25', 'packet_size': 1457, 'protocol': 1, 'flag': 0, 'payload': 0.7211308876306968}
2025-04-08 19:41:36,678 - Threat Detected: {'timestamp': 1744121496.6634805, 'source_ip': '192.168.1.127', 'dest_ip': '10.0.0.157', 'packet_size': 623, 'protocol': 0, 'flag': 0, 'payload': 0.7590957228875778}
2025-04-08 19:41:37,206 - Threat Detected: {'timestamp': 1744121497.1956606, 'source_ip': '192.168.1.32', 'dest_ip': '10.0.0.68', 'packet_size': 422, 'protocol': 0, 'flag': 0, 'payload': 0.8419837984526569}
2025-04-08 19:41:37,718 - Threat Detected: {'timestamp': 1744121497.707837, 'source_ip': '192.168.1.118', 'dest_ip': '10.0.0.64', 'packet_size': 1146, 'protocol': 0, 'flag': 0, 'payload': 0.8470025444523789}
2025-04-08 19:41:37,822 - Threat Detected: {'timestamp': 1744121497.808443, 'source_ip': '192.168.1.104', 'dest_ip': '10.0.0.12', 'packet_size': 539, 'protocol': 0, 'flag': 1, 'payload': 0.6204605593519049}
2025-04-08 19:41:38,335 - Threat Detected: {'timestamp': 1744121498.323293, 'source_ip': '192.168.1.22', 'dest_ip': '10.0.0.167', 'packet_size': 622, 'protocol': 0, 'flag': 0, 'payload': 0.9313821324319234}
2025-04-08 19:41:38,733 - Threat Detected: {'timestamp': 1744121498.7189915, 'source_ip': '192.168.1.66', 'dest_ip': '10.0.0.181', 'packet_size': 1125, 'protocol': 1, 'flag': 1, 'payload': 0.8814128628755457}
2025-04-08 19:41:38,747 - Threat Detected: {'timestamp': 1744121498.734072, 'source_ip': '192.168.1.61', 'dest_ip': '10.0.0.45', 'packet_size': 845, 'protocol': 1, 'flag': 1, 'payload': 0.9995784346566478}
2025-04-08 19:41:40,906 - Threat Detected: {'timestamp': 1744121500.8933496, 'source_ip': '192.168.1.163', 'dest_ip': '10.0.0.104', 'packet_size': 614, 'protocol': 0, 'flag': 1, 'payload': 0.9760025234911714}
2025-04-08 19:41:41,329 - Threat Detected: {'timestamp': 1744121501.3120062, 'source_ip': '192.168.1.42', 'dest_ip': '10.0.0.161', 'packet_size': 425, 'protocol': 0, 'flag': 1, 'payload': 0.7316592512848369}
2025-04-08 19:41:41,842 - Threat Detected: {'timestamp': 1744121501.8297744, 'source_ip': '192.168.1.116', 'dest_ip': '10.0.0.130', 'packet_size': 1155, 'protocol': 1, 'flag': 0, 'payload': 0.7722601295058711}
2025-04-08 19:41:41,935 - Threat Detected: {'timestamp': 1744121501.9212854, 'source_ip': '192.168.1.128', 'dest_ip': '10.0.0.197', 'packet_size': 974, 'protocol': 0, 'flag': 1, 'payload': 0.8955172815709413}
2025-04-08 19:41:42,873 - Threat Detected: {'timestamp': 1744121502.859059, 'source_ip': '192.168.1.201', 'dest_ip': '10.0.0.239', 'packet_size': 502, 'protocol': 0, 'flag': 1, 'payload': 0.903308663334943}
2025-04-08 19:41:43,899 - Threat Detected: {'timestamp': 1744121503.8828564, 'source_ip': '192.168.1.33', 'dest_ip': '10.0.0.122', 'packet_size': 855, 'protocol': 1, 'flag': 0, 'payload': 0.9662586181820987}
2025-04-08 19:41:44,396 - Threat Detected: {'timestamp': 1744121504.383514, 'source_ip': '192.168.1.162', 'dest_ip': '10.0.0.125', 'packet_size': 1139, 'protocol': 1, 'flag': 0, 'payload': 0.9092875341251166}
2025-04-08 19:41:44,912 - Threat Detected: {'timestamp': 1744121504.897263, 'source_ip': '192.168.1.143', 'dest_ip': '10.0.0.104', 'packet_size': 997, 'protocol': 0, 'flag': 0, 'payload': 0.9381183923224353}
2025-04-08 19:41:44,928 - Threat Detected: {'timestamp': 1744121504.9151258, 'source_ip': '192.168.1.150', 'dest_ip': '10.0.0.227', 'packet_size': 911, 'protocol': 0, 'flag': 0, 'payload': 0.8794328426911858}
2025-04-08 19:41:45,442 - Threat Detected: {'timestamp': 1744121505.4294145, 'source_ip': '192.168.1.90', 'dest_ip': '10.0.0.177', 'packet_size': 937, 'protocol': 1, 'flag': 0, 'payload': 0.918434199567919}
2025-04-08 19:41:45,942 - Threat Detected: {'timestamp': 1744121505.9290907, 'source_ip': '192.168.1.20', 'dest_ip': '10.0.0.50', 'packet_size': 1394, 'protocol': 1, 'flag': 1, 'payload': 0.9442739137628867}
2025-04-08 19:41:46,052 - Threat Detected: {'timestamp': 1744121506.038372, 'source_ip': '192.168.1.94', 'dest_ip': '10.0.0.110', 'packet_size': 819, 'protocol': 0, 'flag': 0, 'payload': 0.9257091641864397}
2025-04-08 19:41:46,475 - Threat Detected: {'timestamp': 1744121506.4589183, 'source_ip': '192.168.1.114', 'dest_ip': '10.0.0.58', 'packet_size': 1443, 'protocol': 1, 'flag': 1, 'payload': 0.7559694798765035}
2025-04-08 19:41:47,514 - Threat Detected: {'timestamp': 1744121507.500044, 'source_ip': '192.168.1.38', 'dest_ip': '10.0.0.128', 'packet_size': 592, 'protocol': 0, 'flag': 1, 'payload': 0.7532471581562931}
2025-04-08 19:41:49,060 - Threat Detected: {'timestamp': 1744121509.0467448, 'source_ip': '192.168.1.8', 'dest_ip': '10.0.0.19', 'packet_size': 939, 'protocol': 1, 'flag': 1, 'payload': 0.9506862081988144}
2025-04-08 19:41:49,575 - Threat Detected: {'timestamp': 1744121509.561529, 'source_ip': '192.168.1.6', 'dest_ip': '10.0.0.6', 'packet_size': 394, 'protocol': 1, 'flag': 0, 'payload': 0.8563058583182377}
2025-04-08 19:41:50,176 - Threat Detected: {'timestamp': 1744121510.162827, 'source_ip': '192.168.1.205', 'dest_ip': '10.0.0.94', 'packet_size': 699, 'protocol': 0, 'flag': 1, 'payload': 0.6391080980265517}
2025-04-08 19:41:50,690 - Threat Detected: {'timestamp': 1744121510.6775947, 'source_ip': '192.168.1.241', 'dest_ip': '10.0.0.51', 'packet_size': 1245, 'protocol': 0, 'flag': 1, 'payload': 0.5150126757781018}
2025-04-08 19:41:51,088 - Threat Detected: {'timestamp': 1744121511.0800235, 'source_ip': '192.168.1.66', 'dest_ip': '10.0.0.202', 'packet_size': 1499, 'protocol': 0, 'flag': 1, 'payload': 0.9815826927742066}
2025-04-08 19:41:51,204 - Threat Detected: {'timestamp': 1744121511.1917531, 'source_ip': '192.168.1.221', 'dest_ip': '10.0.0.164', 'packet_size': 1175, 'protocol': 0, 'flag': 0, 'payload': 0.8874675861587963}
2025-04-08 19:41:51,605 - Threat Detected: {'timestamp': 1744121511.5884957, 'source_ip': '192.168.1.48', 'dest_ip': '10.0.0.24', 'packet_size': 1061, 'protocol': 0, 'flag': 1, 'payload': 0.5180251583714715}
2025-04-08 19:41:53,666 - Threat Detected: {'timestamp': 1744121513.6519272, 'source_ip': '192.168.1.79', 'dest_ip': '10.0.0.84', 'packet_size': 1092, 'protocol': 0, 'flag': 1, 'payload': 0.6519565619587915}
2025-04-08 19:41:54,286 - Threat Detected: {'timestamp': 1744121514.2713375, 'source_ip': '192.168.1.111', 'dest_ip': '10.0.0.242', 'packet_size': 863, 'protocol': 0, 'flag': 1, 'payload': 0.9992335689117436}
2025-04-08 19:41:56,266 - Threat Detected: {'timestamp': 1744121516.2500634, 'source_ip': '192.168.1.195', 'dest_ip': '10.0.0.173', 'packet_size': 384, 'protocol': 0, 'flag': 1, 'payload': 0.8212824592024234}
2025-04-08 19:41:58,434 - Threat Detected: {'timestamp': 1744121518.4197602, 'source_ip': '192.168.1.3', 'dest_ip': '10.0.0.105', 'packet_size': 718, 'protocol': 1, 'flag': 1, 'payload': 0.8875730342093162}
2025-04-08 19:41:59,867 - Threat Detected: {'timestamp': 1744121519.8547988, 'source_ip': '192.168.1.29', 'dest_ip': '10.0.0.114', 'packet_size': 739, 'protocol': 1, 'flag': 0, 'payload': 0.8531418451056576}
2025-04-08 19:42:00,357 - Threat Detected: {'timestamp': 1744121520.3414924, 'source_ip': '192.168.1.112', 'dest_ip': '10.0.0.22', 'packet_size': 1384, 'protocol': 1, 'flag': 1, 'payload': 0.9216351319653806}
2025-04-08 19:42:00,871 - Threat Detected: {'timestamp': 1744121520.85819, 'source_ip': '192.168.1.157', 'dest_ip': '10.0.0.248', 'packet_size': 529, 'protocol': 0, 'flag': 1, 'payload': 0.8795991716741581}
2025-04-08 19:42:01,926 - Threat Detected: {'timestamp': 1744121521.9139502, 'source_ip': '192.168.1.250', 'dest_ip': '10.0.0.240', 'packet_size': 752, 'protocol': 0, 'flag': 1, 'payload': 0.7353244397423497}
2025-04-08 19:42:02,411 - Threat Detected: {'timestamp': 1744121522.3969047, 'source_ip': '192.168.1.194', 'dest_ip': '10.0.0.148', 'packet_size': 1037, 'protocol': 0, 'flag': 1, 'payload': 0.6871431525203262}
2025-04-08 19:42:02,445 - Threat Detected: {'timestamp': 1744121522.427895, 'source_ip': '192.168.1.69', 'dest_ip': '10.0.0.96', 'packet_size': 1416, 'protocol': 1, 'flag': 1, 'payload': 0.9898617438051784}
2025-04-08 19:42:02,927 - Threat Detected: {'timestamp': 1744121522.9124823, 'source_ip': '192.168.1.62', 'dest_ip': '10.0.0.169', 'packet_size': 1427, 'protocol': 0, 'flag': 1, 'payload': 0.7270726023864922}
2025-04-08 19:42:03,441 - Threat Detected: {'timestamp': 1744121523.4279218, 'source_ip': '192.168.1.231', 'dest_ip': '10.0.0.89', 'packet_size': 1398, 'protocol': 1, 'flag': 1, 'payload': 0.7214802911318997}
2025-04-08 19:42:04,113 - Threat Detected: {'timestamp': 1744121524.100605, 'source_ip': '192.168.1.187', 'dest_ip': '10.0.0.39', 'packet_size': 1270, 'protocol': 0, 'flag': 1, 'payload': 0.5494400638948387}
2025-04-08 19:42:04,513 - Threat Detected: {'timestamp': 1744121524.500322, 'source_ip': '192.168.1.115', 'dest_ip': '10.0.0.227', 'packet_size': 554, 'protocol': 1, 'flag': 1, 'payload': 0.8977556996814146}
2025-04-08 19:42:04,994 - Threat Detected: {'timestamp': 1744121524.9768407, 'source_ip': '192.168.1.35', 'dest_ip': '10.0.0.166', 'packet_size': 499, 'protocol': 0, 'flag': 0, 'payload': 0.9779385908616625}
2025-04-08 19:42:08,082 - Threat Detected: {'timestamp': 1744121528.0657966, 'source_ip': '192.168.1.38', 'dest_ip': '10.0.0.82', 'packet_size': 811, 'protocol': 1, 'flag': 1, 'payload': 0.80524503670401}
2025-04-08 19:42:08,627 - Threat Detected: {'timestamp': 1744121528.6099527, 'source_ip': '192.168.1.211', 'dest_ip': '10.0.0.152', 'packet_size': 688, 'protocol': 1, 'flag': 0, 'payload': 0.721274962123094}
2025-04-08 19:42:09,107 - Threat Detected: {'timestamp': 1744121529.0929039, 'source_ip': '192.168.1.50', 'dest_ip': '10.0.0.128', 'packet_size': 1499, 'protocol': 0, 'flag': 0, 'payload': 0.8375967452452588}
2025-04-08 19:42:09,141 - Threat Detected: {'timestamp': 1744121529.1288989, 'source_ip': '192.168.1.29', 'dest_ip': '10.0.0.15', 'packet_size': 974, 'protocol': 1, 'flag': 0, 'payload': 0.8202892586881857}
2025-04-08 19:42:09,269 - Threat Detected: {'timestamp': 1744121529.2542114, 'source_ip': '192.168.1.109', 'dest_ip': '10.0.0.250', 'packet_size': 1065, 'protocol': 1, 'flag': 0, 'payload': 0.7616164664948741}
2025-04-08 19:42:09,625 - Threat Detected: {'timestamp': 1744121529.6084068, 'source_ip': '192.168.1.249', 'dest_ip': '10.0.0.60', 'packet_size': 563, 'protocol': 0, 'flag': 1, 'payload': 0.7130471379422205}
2025-04-08 19:42:10,170 - Threat Detected: {'timestamp': 1744121530.1569276, 'source_ip': '192.168.1.28', 'dest_ip': '10.0.0.156', 'packet_size': 437, 'protocol': 0, 'flag': 1, 'payload': 0.92968700158484}
2025-04-08 19:42:12,723 - Threat Detected: {'timestamp': 1744121532.7099314, 'source_ip': '192.168.1.111', 'dest_ip': '10.0.0.146', 'packet_size': 397, 'protocol': 1, 'flag': 1, 'payload': 0.8307021588820276}
2025-04-08 19:42:13,261 - Threat Detected: {'timestamp': 1744121533.2487645, 'source_ip': '192.168.1.188', 'dest_ip': '10.0.0.120', 'packet_size': 1313, 'protocol': 1, 'flag': 0, 'payload': 0.9241875630228472}
2025-04-08 19:42:13,911 - Threat Detected: {'timestamp': 1744121533.8870504, 'source_ip': '192.168.1.211', 'dest_ip': '10.0.0.81', 'packet_size': 886, 'protocol': 0, 'flag': 1, 'payload': 0.733380281059423}
2025-04-08 19:42:14,807 - Threat Detected: {'timestamp': 1744121534.7912, 'source_ip': '192.168.1.160', 'dest_ip': '10.0.0.185', 'packet_size': 667, 'protocol': 1, 'flag': 1, 'payload': 0.8490014435599053}
2025-04-08 19:42:15,814 - Threat Detected: {'timestamp': 1744121535.8014224, 'source_ip': '192.168.1.26', 'dest_ip': '10.0.0.111', 'packet_size': 381, 'protocol': 0, 'flag': 0, 'payload': 0.9307891362448039}
2025-04-08 19:42:15,833 - Threat Detected: {'timestamp': 1744121535.82351, 'source_ip': '192.168.1.20', 'dest_ip': '10.0.0.211', 'packet_size': 1356, 'protocol': 1, 'flag': 0, 'payload': 0.8876486018750636}
2025-04-08 19:42:15,980 - Threat Detected: {'timestamp': 1744121535.9595146, 'source_ip': '192.168.1.45', 'dest_ip': '10.0.0.47', 'packet_size': 1081, 'protocol': 0, 'flag': 0, 'payload': 0.9915569126873426}
2025-04-08 19:42:16,327 - Threat Detected: {'timestamp': 1744121536.315296, 'source_ip': '192.168.1.220', 'dest_ip': '10.0.0.103', 'packet_size': 1359, 'protocol': 0, 'flag': 1, 'payload': 0.9397932905670762}
2025-04-08 19:42:17,008 - Threat Detected: {'timestamp': 1744121536.9945977, 'source_ip': '192.168.1.191', 'dest_ip': '10.0.0.97', 'packet_size': 1121, 'protocol': 0, 'flag': 1, 'payload': 0.8074618968670212}
2025-04-08 19:43:37,005 - Threat Detected: {'timestamp': 1744121616.993561, 'source_ip': '192.168.1.215', 'dest_ip': '10.0.0.129', 'packet_size': 407, 'protocol': 0, 'flag': 1, 'payload': 0.7083679689488956}
2025-04-08 19:43:38,021 - Threat Detected: {'timestamp': 1744121618.0164993, 'source_ip': '192.168.1.201', 'dest_ip': '10.0.0.116', 'packet_size': 1062, 'protocol': 1, 'flag': 1, 'payload': 0.984730661943419}
2025-04-08 19:43:39,020 - Threat Detected: {'timestamp': 1744121619.0168717, 'source_ip': '192.168.1.93', 'dest_ip': '10.0.0.129', 'packet_size': 1313, 'protocol': 0, 'flag': 1, 'payload': 0.5179234204189637}
2025-04-08 19:43:39,543 - Threat Detected: {'timestamp': 1744121619.5356765, 'source_ip': '192.168.1.196', 'dest_ip': '10.0.0.177', 'packet_size': 1192, 'protocol': 1, 'flag': 0, 'payload': 0.9346979611102334}
2025-04-08 19:43:40,043 - Threat Detected: {'timestamp': 1744121620.030492, 'source_ip': '192.168.1.201', 'dest_ip': '10.0.0.13', 'packet_size': 914, 'protocol': 0, 'flag': 0, 'payload': 0.8005439757805195}
2025-04-08 19:43:41,570 - Threat Detected: {'timestamp': 1744121621.5611055, 'source_ip': '192.168.1.53', 'dest_ip': '10.0.0.222', 'packet_size': 750, 'protocol': 1, 'flag': 0, 'payload': 0.7851854200163705}
2025-04-08 19:43:43,644 - Threat Detected: {'timestamp': 1744121623.6345367, 'source_ip': '192.168.1.65', 'dest_ip': '10.0.0.220', 'packet_size': 1056, 'protocol': 1, 'flag': 0, 'payload': 0.8494442501189858}
2025-04-08 19:43:44,653 - Threat Detected: {'timestamp': 1744121624.6334033, 'source_ip': '192.168.1.105', 'dest_ip': '10.0.0.144', 'packet_size': 439, 'protocol': 1, 'flag': 0, 'payload': 0.9973808202351354}
2025-04-08 19:43:44,679 - Threat Detected: {'timestamp': 1744121624.669961, 'source_ip': '192.168.1.30', 'dest_ip': '10.0.0.28', 'packet_size': 1478, 'protocol': 0, 'flag': 1, 'payload': 0.8596940751598429}
2025-04-08 19:43:45,164 - Threat Detected: {'timestamp': 1744121625.1554313, 'source_ip': '192.168.1.229', 'dest_ip': '10.0.0.102', 'packet_size': 1247, 'protocol': 1, 'flag': 0, 'payload': 0.9112041271738968}
2025-04-08 19:43:45,194 - Threat Detected: {'timestamp': 1744121625.1802795, 'source_ip': '192.168.1.219', 'dest_ip': '10.0.0.185', 'packet_size': 1428, 'protocol': 0, 'flag': 1, 'payload': 0.8573511713850837}
2025-04-08 19:43:47,223 - Threat Detected: {'timestamp': 1744121627.209453, 'source_ip': '192.168.1.156', 'dest_ip': '10.0.0.231', 'packet_size': 1471, 'protocol': 0, 'flag': 1, 'payload': 0.921308507121921}
2025-04-08 19:43:48,817 - Threat Detected: {'timestamp': 1744121628.7985482, 'source_ip': '192.168.1.243', 'dest_ip': '10.0.0.107', 'packet_size': 883, 'protocol': 1, 'flag': 0, 'payload': 0.7962300841509219}
2025-04-08 19:43:49,327 - Threat Detected: {'timestamp': 1744121629.3207767, 'source_ip': '192.168.1.228', 'dest_ip': '10.0.0.85', 'packet_size': 736, 'protocol': 0, 'flag': 1, 'payload': 0.9774762729620835}
2025-04-08 19:43:50,865 - Threat Detected: {'timestamp': 1744121630.856774, 'source_ip': '192.168.1.233', 'dest_ip': '10.0.0.154', 'packet_size': 1446, 'protocol': 0, 'flag': 1, 'payload': 0.9786336421636679}
2025-04-08 19:43:51,412 - Threat Detected: {'timestamp': 1744121631.4026685, 'source_ip': '192.168.1.204', 'dest_ip': '10.0.0.8', 'packet_size': 1029, 'protocol': 1, 'flag': 1, 'payload': 0.8130903216375794}
2025-04-08 19:43:51,887 - Threat Detected: {'timestamp': 1744121631.8765771, 'source_ip': '192.168.1.233', 'dest_ip': '10.0.0.145', 'packet_size': 428, 'protocol': 0, 'flag': 1, 'payload': 0.5180603025257898}
2025-04-08 19:43:51,926 - Threat Detected: {'timestamp': 1744121631.9146845, 'source_ip': '192.168.1.188', 'dest_ip': '10.0.0.117', 'packet_size': 1324, 'protocol': 0, 'flag': 1, 'payload': 0.9044812777569347}
2025-04-08 19:43:52,913 - Threat Detected: {'timestamp': 1744121632.9014273, 'source_ip': '192.168.1.103', 'dest_ip': '10.0.0.222', 'packet_size': 555, 'protocol': 0, 'flag': 0, 'payload': 0.9678119907083824}
2025-04-08 19:43:52,960 - Threat Detected: {'timestamp': 1744121632.9452286, 'source_ip': '192.168.1.11', 'dest_ip': '10.0.0.30', 'packet_size': 1045, 'protocol': 1, 'flag': 0, 'payload': 0.8492446305758338}
2025-04-08 19:43:53,451 - Threat Detected: {'timestamp': 1744121633.4444854, 'source_ip': '192.168.1.66', 'dest_ip': '10.0.0.9', 'packet_size': 1276, 'protocol': 0, 'flag': 1, 'payload': 0.8491097405496436}
2025-04-08 19:43:53,468 - Threat Detected: {'timestamp': 1744121633.4615245, 'source_ip': '192.168.1.205', 'dest_ip': '10.0.0.250', 'packet_size': 1341, 'protocol': 1, 'flag': 0, 'payload': 0.9959585723637762}
2025-04-08 19:43:53,957 - Threat Detected: {'timestamp': 1744121633.9521613, 'source_ip': '192.168.1.12', 'dest_ip': '10.0.0.158', 'packet_size': 638, 'protocol': 1, 'flag': 1, 'payload': 0.977392972649979}
2025-04-08 19:43:54,463 - Threat Detected: {'timestamp': 1744121634.4583807, 'source_ip': '192.168.1.158', 'dest_ip': '10.0.0.98', 'packet_size': 754, 'protocol': 0, 'flag': 0, 'payload': 0.7862000292047462}
2025-04-08 19:43:55,451 - Threat Detected: {'timestamp': 1744121635.4442174, 'source_ip': '192.168.1.241', 'dest_ip': '10.0.0.216', 'packet_size': 366, 'protocol': 0, 'flag': 1, 'payload': 0.9744821239056921}
2025-04-08 19:43:56,511 - Threat Detected: {'timestamp': 1744121636.5044847, 'source_ip': '192.168.1.182', 'dest_ip': '10.0.0.222', 'packet_size': 1294, 'protocol': 0, 'flag': 0, 'payload': 0.8966126311830778}
2025-04-08 19:43:56,993 - Threat Detected: {'timestamp': 1744121636.9884257, 'source_ip': '192.168.1.38', 'dest_ip': '10.0.0.3', 'packet_size': 1000, 'protocol': 1, 'flag': 1, 'payload': 0.9159976995421326}
2025-04-08 19:43:58,007 - Threat Detected: {'timestamp': 1744121638.0036619, 'source_ip': '192.168.1.127', 'dest_ip': '10.0.0.62', 'packet_size': 895, 'protocol': 0, 'flag': 0, 'payload': 0.7941775198927039}
2025-04-08 19:43:58,028 - Threat Detected: {'timestamp': 1744121638.0232198, 'source_ip': '192.168.1.23', 'dest_ip': '10.0.0.200', 'packet_size': 1115, 'protocol': 1, 'flag': 0, 'payload': 0.7385150922209822}
2025-04-08 19:43:58,512 - Threat Detected: {'timestamp': 1744121638.5043137, 'source_ip': '192.168.1.106', 'dest_ip': '10.0.0.208', 'packet_size': 703, 'protocol': 0, 'flag': 0, 'payload': 0.794615465376068}
2025-04-08 19:44:00,043 - Threat Detected: {'timestamp': 1744121640.039328, 'source_ip': '192.168.1.48', 'dest_ip': '10.0.0.150', 'packet_size': 1253, 'protocol': 0, 'flag': 1, 'payload': 0.7980794930872017}
2025-04-08 19:44:00,551 - Threat Detected: {'timestamp': 1744121640.544505, 'source_ip': '192.168.1.80', 'dest_ip': '10.0.0.88', 'packet_size': 715, 'protocol': 1, 'flag': 0, 'payload': 0.8118246275198859}
2025-04-08 19:44:01,566 - Threat Detected: {'timestamp': 1744121641.558789, 'source_ip': '192.168.1.178', 'dest_ip': '10.0.0.152', 'packet_size': 941, 'protocol': 0, 'flag': 1, 'payload': 0.8220524627932921}
2025-04-08 19:44:02,078 - Threat Detected: {'timestamp': 1744121642.068435, 'source_ip': '192.168.1.61', 'dest_ip': '10.0.0.136', 'packet_size': 644, 'protocol': 0, 'flag': 1, 'payload': 0.7759302707642862}
2025-04-08 19:44:02,085 - Threat Detected: {'timestamp': 1744121642.0785012, 'source_ip': '192.168.1.120', 'dest_ip': '10.0.0.38', 'packet_size': 1461, 'protocol': 1, 'flag': 0, 'payload': 0.9711430981049168}
2025-04-08 19:44:02,088 - Threat Detected: {'timestamp': 1744121642.0774903, 'source_ip': '192.168.1.214', 'dest_ip': '10.0.0.41', 'packet_size': 961, 'protocol': 0, 'flag': 0, 'payload': 0.8309125863895551}
2025-04-08 19:44:02,594 - Threat Detected: {'timestamp': 1744121642.590296, 'source_ip': '192.168.1.229', 'dest_ip': '10.0.0.232', 'packet_size': 859, 'protocol': 0, 'flag': 0, 'payload': 0.8919121086028333}
2025-04-08 19:44:02,598 - Threat Detected: {'timestamp': 1744121642.5897183, 'source_ip': '192.168.1.64', 'dest_ip': '10.0.0.125', 'packet_size': 1173, 'protocol': 0, 'flag': 0, 'payload': 0.9949408655588781}
2025-04-08 19:44:03,097 - Threat Detected: {'timestamp': 1744121643.0909567, 'source_ip': '192.168.1.30', 'dest_ip': '10.0.0.151', 'packet_size': 1055, 'protocol': 0, 'flag': 1, 'payload': 0.7481990365721628}
2025-04-08 19:44:03,107 - Threat Detected: {'timestamp': 1744121643.0992625, 'source_ip': '192.168.1.72', 'dest_ip': '10.0.0.135', 'packet_size': 981, 'protocol': 1, 'flag': 0, 'payload': 0.8917191622501207}
2025-04-08 19:44:03,623 - Threat Detected: {'timestamp': 1744121643.6101663, 'source_ip': '192.168.1.222', 'dest_ip': '10.0.0.102', 'packet_size': 373, 'protocol': 1, 'flag': 0, 'payload': 0.9050778509698005}
2025-04-08 19:44:03,623 - Threat Detected: {'timestamp': 1744121643.608154, 'source_ip': '192.168.1.74', 'dest_ip': '10.0.0.219', 'packet_size': 1073, 'protocol': 1, 'flag': 0, 'payload': 0.9531314798834805}
2025-04-08 19:44:04,134 - Threat Detected: {'timestamp': 1744121644.1228337, 'source_ip': '192.168.1.87', 'dest_ip': '10.0.0.187', 'packet_size': 306, 'protocol': 0, 'flag': 1, 'payload': 0.9005555709027816}
2025-04-08 19:44:04,652 - Threat Detected: {'timestamp': 1744121644.6356556, 'source_ip': '192.168.1.4', 'dest_ip': '10.0.0.118', 'packet_size': 992, 'protocol': 0, 'flag': 0, 'payload': 0.7172748024759593}
2025-04-08 19:44:05,175 - Threat Detected: {'timestamp': 1744121645.1560714, 'source_ip': '192.168.1.239', 'dest_ip': '10.0.0.204', 'packet_size': 704, 'protocol': 0, 'flag': 0, 'payload': 0.8895298966378006}
2025-04-08 19:44:05,688 - Threat Detected: {'timestamp': 1744121645.6764953, 'source_ip': '192.168.1.67', 'dest_ip': '10.0.0.6', 'packet_size': 1275, 'protocol': 0, 'flag': 1, 'payload': 0.7023533475485747}
2025-04-08 19:44:06,208 - Threat Detected: {'timestamp': 1744121646.196537, 'source_ip': '192.168.1.66', 'dest_ip': '10.0.0.198', 'packet_size': 1301, 'protocol': 0, 'flag': 1, 'payload': 0.7286485612181477}
2025-04-08 19:44:06,212 - Threat Detected: {'timestamp': 1744121646.191994, 'source_ip': '192.168.1.78', 'dest_ip': '10.0.0.250', 'packet_size': 1400, 'protocol': 0, 'flag': 1, 'payload': 0.8164603458430035}
2025-04-08 19:44:06,727 - Threat Detected: {'timestamp': 1744121646.7102907, 'source_ip': '192.168.1.190', 'dest_ip': '10.0.0.161', 'packet_size': 948, 'protocol': 1, 'flag': 1, 'payload': 0.8393191471148657}
2025-04-08 19:44:06,729 - Threat Detected: {'timestamp': 1744121646.7159495, 'source_ip': '192.168.1.190', 'dest_ip': '10.0.0.221', 'packet_size': 512, 'protocol': 1, 'flag': 1, 'payload': 0.9709120411480828}
2025-04-08 19:44:07,247 - Threat Detected: {'timestamp': 1744121647.23429, 'source_ip': '192.168.1.82', 'dest_ip': '10.0.0.129', 'packet_size': 616, 'protocol': 0, 'flag': 1, 'payload': 0.7703968418924972}
2025-04-08 19:44:07,756 - Threat Detected: {'timestamp': 1744121647.7485654, 'source_ip': '192.168.1.83', 'dest_ip': '10.0.0.230', 'packet_size': 730, 'protocol': 0, 'flag': 0, 'payload': 0.7174568209459592}
2025-04-08 19:44:08,277 - Threat Detected: {'timestamp': 1744121648.2633078, 'source_ip': '192.168.1.106', 'dest_ip': '10.0.0.127', 'packet_size': 1316, 'protocol': 0, 'flag': 1, 'payload': 0.7159456080191534}
